LINK,A,B,a0,a1,a2,a3,a4
1793,906,10188,0.81111942824251271,0,0,0,0.00519380140685
1794,907,10982,8.4356560373419409,0,0,0,493.719237668
1795,907,13307,0.50229687593527639,0,0,0,29.3982625147
1796,908,3332,17.394815304113362,0,0,0,1.06873745228
1797,908,3333,12.269118256341111,0,0,0,44.8801765207
1798,908,1594,34.165640933296736,0,0,0,2.09913697894
1799,909,14214,1.2568301399982493,0,0,0,73.5593314677
1800,909,10498,32.062434553315029,0,0,0,76.949842928
1801,910,7336,14.773343384243326,0,0,0,0.0945974279266
1802,910,9105,32.103409266493195,0,0,0,117.433595854
1803,911,2800,10.339956132802492,0,0,0,0.0662093359368
1804,912,2440,30.136689925416288,0,0,0,110.239377871
1805,913,10646,57.371624736222465,0,0,0,3357.82714506
1806,913,6190,73.156121832210189,0,0,0,10.9734182748
1807,913,13804,9.1182835163691376,0,0,0,1.36774252746
1808,914,3975,12.142900236362546,0,0,0,0.0777540398305
1809,915,1084,87.404115287675424,0,0,0,5115.55864509
1810,915,6280,45.624471847087491,0,0,0,2670.29373408
1811,915,586,57.386980723317542,0,0,0,3358.7258951
1812,915,13907,31.923914595238692,0,0,0,1868.43212995
1813,916,3605,1.5140433887842382,0,0,0,0.00969480006137
1814,917,2487,272.00058405180516,0,0,0,10444.8224276
1815,917,184,305.3218208431382,0,0,0,17869.7727791
1816,917,4782,118.95648875997867,0,0,0,4567.92916838
1817,918,4064,63.053717811126859,0,0,0,2421.26276395
1818,918,5961,37.087984504012198,0,0,0,2170.67307568
1819,918,2775,84.650301366884818,0,0,0,3250.57157249
1820,918,10439,70.50550999810261,0,0,0,4126.52276166
1821,919,9933,10.299181231147246,0,0,0,4.88257480588
1822,919,9934,21.197126564679287,0,0,0,1240.61829002
1823,920,1133,84.566219963167825,0,0,0,4949.46326259
1824,920,4336,240.84195320455669,0,0,0,880.994799102
1825,921,11792,3.7416230517432485,0,0,0,13.6867784243
1826,921,6643,8.5884697354464574,0,0,0,31.4164416477
1827,922,10121,7.8831952662378226,0,0,0,28.8365624737
1828,923,12982,7.3625330144810226,0,0,0,430.911854528
1829,923,3822,42.101430061701876,0,0,0,2464.09833009
1830,923,2453,24.314937203182129,0,0,0,88.9435288639
1831,924,925,2.5548289762381962,0,0,0,0.58409441615
1832,925,12190,11.465175984141403,0,0,0,2.62121078741
1833,926,13754,20.623853737180994,0,0,0,75.4416231813
1834,927,11951,14.206453590046761,0,0,0,831.470534763
1835,927,13516,5.5641874227329424,0,0,0,213.664797033
1836,928,3371,16.958237845634454,0,0,0,992.526037605
1837,928,11861,36.131653918454759,0,0,0,2114.70128101
1838,928,12299,72.535049013998318,0,0,0,4245.30693818
1839,929,9803,21.796404832198018,0,0,0,4.98317440151
1840,930,6774,5.5869110608513557,0,0,0,326.988850384
1841,930,3209,54.385974802865135,0,0,0,3183.08403053
1842,931,5285,35.703659627405024,0,0,0,130.603235948
1843,932,11002,0.18224031843768884,0,0,0,0.00116693052753
1844,933,9602,1.9946914743084065,0,0,0,0.122553844182
1845,934,11787,30.371791908507781,0,0,0,0.899904945437
1846,934,5425,28.006511021015527,0,0,0,1639.15565189
1847,934,3920,65.489014736507386,0,0,0,239.557438451
1848,934,1234,46.739608334793139,0,0,0,1.38487728399
1849,935,6241,44.873405635521991,0,0,0,2626.33558361
1850,935,3218,0.76627641359264753,0,0,0,44.8483680566
1851,935,8712,34.442665610928458,0,0,0,5.16639984164
1852,935,9446,89.562118710668301,0,0,0,13.4343178066
1853,936,3503,9.7397523604189136,0,0,0,570.044948392
1854,936,9223,21.97119349365542,0,0,0,1285.92261874
1855,937,13880,28.849965753587927,0,0,0,1688.52108663
1856,938,5497,14.037895241119008,0,0,0,821.605208442
1857,938,1176,30.959285695906232,0,0,0,1811.97465436
1858,939,12970,0.43912496224174696,0,0,0,0.000555422699626
1859,940,11624,34.343381267932465,0,0,0,125.627366321
1860,941,942,1.3987785443833372,0,0,0,0.00366867673686
1861,942,943,12.412035252565278,0,0,0,0.0325539344101
1862,943,546,1.4988460866602724,0,0,0,0.00393113105169
1863,944,2324,3.6633119544902333,0,0,0,13.4003180777
1864,945,488,19.020040175294991,0,0,0,0.0498852225074
1865,945,13900,35.218819620903055,0,0,0,128.829701402
1866,946,2072,50.551187643403047,0,0,0,2958.6428982
1867,946,7460,0.64488405820998385,0,0,0,37.7435571335
1868,947,8083,15.290589601773515,0,0,0,55.9326551505
1869,948,947,1.7906530608927689,0,0,0,6.55017123326
1870,948,1149,1.1719128202690456,0,0,0,68.5893191561
1871,948,2518,4.6474844427319049,0,0,0,272.006405427
1872,949,3477,39.145156009809057,0,0,0,5.87177340147
1873,949,1202,141.13453103054178,0,0,0,8260.27433558
1874,949,3796,168.34220013848534,0,0,0,9852.67563682
1875,949,2069,2.3105554268365252,0,0,0,0.346583314025
1876,950,7380,4.4049393606233167,0,0,0,0.0282059330004
1877,950,5563,9.5181775767182462,0,0,0,34.8172933762
1878,951,13409,11.897805659119475,0,0,0,43.52192285
1879,951,976,17.616723576368869,0,0,0,64.4416043031
1880,952,4917,6.4927903087678578,0,0,0,23.7504903842
1881,952,461,3.5504836735237766,0,0,0,0.105199516253
1882,953,8376,4.2264160832360487,0,0,0,0.0110849243628
1883,954,7508,8.439615536765773,0,0,0,0.0540409778411
1884,955,25,9.8611094402764756,0,0,0,577.147694721
1885,955,7401,5.9763547005820632,0,0,0,2.83323482102
1886,956,2209,39.784212286079239,0,0,0,18.8606636023
1887,957,6323,4.2589344014067025,0,0,0,15.5790924606
1888,958,5550,3.8533573721077374,0,0,0,2.78429633937
1889,958,2523,4.7808971433269996,0,0,0,1.09302632449
1890,958,1568,1.4797771834644458,0,0,0,0.338312113275
1891,959,6322,2.3270853919882275,0,0,0,0.0689506782811
1892,960,2451,29.679364828354441,0,0,0,1737.06387656
1893,961,10810,31.660616223684109,0,0,0,1853.02189146
1894,961,13163,31.832806440403886,0,0,0,1863.09978252
1895,961,12576,1.8780772423354652,0,0,0,109.919472802
1896,962,9640,17.681997336496369,0,0,0,4.04252339655
1897,962,8743,8.9423175530703798,0,0,0,1.34134763296
1898,963,962,18.678824745408253,0,0,0,4.27042175249
1899,963,7788,8.4410141277923589,0,0,0,1.26615211917
1900,964,7460,6.577194458501987,0,0,0,384.947823817
1901,964,8763,4.2038626884560308,0,0,0,246.042260687
1902,964,11527,3.129983573191252,0,0,0,0.0927402540205
1903,964,2046,5.2334568630082474,0,0,0,0.155065388534
1904,965,2636,20.002220801797939,0,0,0,73.1677029787
1905,966,407,30.362378055663285,0,0,0,1777.03904487
1906,966,1137,47.528852919364489,0,0,0,2781.75270859
1907,966,14253,71.63755196969781,0,0,0,4192.77853321
1908,967,3978,32.998906464912537,0,0,0,1931.34889232
1909,967,1452,1.3797828736492617,0,0,0,3.31147889676
1910,968,10742,15.805379855397719,0,0,0,37.932911653
1911,968,5007,29.936882528530298,0,0,0,1752.13578585
1912,969,5717,7.8396463834062047,0,0,0,0.0205616024263
1913,970,969,0.94977630360181431,0,0,0,0.0024910463806
1914,971,7768,0.99417743917368784,0,0,0,0.00260750042103
1915,972,5438,1.8684937684148386,0,0,0,6.83491090412
1916,973,11441,18.101505607226954,0,0,0,66.2149267754
1917,974,1909,5.9599749369950219,0,0,0,228.863037581
1918,975,11455,14.113629681666024,0,0,0,2.11704445225
1919,975,143,10.729789613903563,0,0,0,39.2493447239
1920,976,14458,19.654011077759421,0,0,0,71.8939591322
1921,977,362,1.8980249079900695,0,0,0,111.086963065
1922,977,6249,65.339843693092064,0,0,0,30.9759258989
1923,978,8611,3.8659898840292373,0,0,0,0.0247549041478
1924,979,8750,10.598575229615809,0,0,0,5.02450973848
1925,979,3920,94.369579894899374,0,0,0,345.201938344
1926,980,1845,30.608351067434096,0,0,0,1791.43527052
1927,980,4858,36.120041914150171,0,0,0,2114.02165753
1928,980,11442,6.5467010388038851,0,0,0,383.163115211
1929,980,5201,15.207341502146884,0,0,0,890.050165649
1930,981,5298,6.735621556274757,0,0,0,24.63876198
1931,981,9730,3.5785772845443655,0,0,0,13.0903604373
1932,982,9462,29.486447293706586,0,0,0,1725.77286401
1933,983,1028,0.70468530839385757,0,0,0,0.00451227700717
1934,984,6102,2.7828613051296465,0,0,0,10.1796481212
1935,985,10584,9.3217926892195333,0,0,0,34.0989215884
1936,985,7870,11.22045890802004,0,0,0,0.332458041719
1937,986,2620,37.184307559291419,0,0,0,136.01941494
1938,986,11353,18.789930358608316,0,0,0,0.848557654766
1939,987,13969,81.381143890794604,0,0,0,4763.04820211
1940,987,7670,83.107359545876662,0,0,0,4864.07957104
1941,987,9543,74.851488801181191,0,0,0,4380.88274648
1942,987,5665,53.926396678674834,0,0,0,3156.18599674
1943,988,1151,46.959546065697886,0,0,0,0.300693767069
1944,989,1915,9.2731386030230585,0,0,0,33.9209459644
1945,989,5363,12.333781033099211,0,0,0,0.0789762975106
1946,990,1623,27.007896666010051,0,0,0,0.172938345225
1947,991,1827,38.292624471105846,0,0,0,112.831913482
1948,992,14416,2.0218728819823193,0,0,0,7.39596847547
1949,992,3369,1.8402516061052365,0,0,0,107.705626695
1950,993,4307,8.0772176528931734,0,0,0,5.83630464851
1951,993,2384,72.397931774258453,0,0,0,16.5518819786
1952,994,13382,5.1448531658928625,0,0,0,301.116234675
1953,995,4549,32.548122127860552,0,0,0,1904.96553835
1954,995,11042,49.161828019570152,0,0,0,2877.3269257
1955,996,9287,47.085179016204798,0,0,0,172.236594481
1956,996,12502,19.224486724323707,0,0,0,738.220290214
1957,997,1281,15.190679706116862,0,0,0,2.27860195592
1958,997,6541,10.262931941715353,0,0,0,1.53943979126
1959,997,13087,8.4610724187707671,0,0,0,6.11366418626
1960,997,13821,56.526491129155403,0,0,0,206.772715607
1961,998,12496,6.8136572591906797,0,0,0,16.3527774221
1962,998,4950,3.1469386506921571,0,0,0,11.5114353935
1963,999,7461,2.7847458773236866,0,0,0,10.1865418466
1964,1000,14357,41.539379318094731,0,0,0,1595.11216581
1965,1000,13130,2.7343785703703349,0,0,0,105.000137102
1966,1001,10398,17.594587422534435,0,0,0,64.360630718
1967,1001,12849,7.6303219552237085,0,0,0,27.9115572208
1968,1002,10192,16.827170141577561,0,0,0,61.5534344456
1969,1002,8754,12.301435513489473,0,0,0,0.0787691810252
1970,1003,449,67.055247698387163,0,0,0,3924.58697092
1971,1003,5992,22.446430615452396,0,0,0,1313.73713707
1972,1004,12852,45.684734967833222,0,0,0,2673.82079373
1973,1004,5927,7.0419691529293917,0,0,0,412.15000072
1974,1004,8723,48.743802820630634,0,0,0,2852.86088754
1975,1005,1815,6.3487938316922756,0,0,0,371.580068796
1976,1005,7020,8.7798627715239661,0,0,0,513.864853569
1977,1006,9053,458.22412769254953,0,0,0,1676.1742211
1978,1006,12104,60.915831789941585,0,0,0,3565.26130275
1979,1007,14224,2.7043595116025956,0,0,0,0.40565392674
1980,1008,13507,2.4530217898286404,0,0,0,143.56963379
1981,1008,13505,10.638016920788802,0,0,0,622.618274285
1982,1008,6568,34.453737005469485,0,0,0,2016.4967246
1983,1009,3580,17.222121417212421,0,0,0,2.58331821258
1984,1009,12440,0.48795169991848192,0,0,0,0.0731927549878
1985,1010,1013,3.4602274249924307,0,0,0,132.87273312
1986,1011,13229,2.145758197484775,0,0,0,125.586213662
1987,1012,13558,5.4887004753916395,0,0,0,210.766098255
1988,1012,2738,10.527481406579911,0,0,0,616.148888908
1989,1013,1012,4.8689277292164155,0,0,0,11.6854265501
1990,1013,9375,66.399072304163681,0,0,0,31.478078722
1991,1014,14522,141.01097995037853,0,0,0,8253.04317954
1992,1014,13854,92.770590482405169,0,0,0,5429.64589929
1993,1014,11874,126.99430318489318,0,0,0,7432.6798389
1994,1014,12066,81.751974874595902,0,0,0,4784.75207314
1995,1015,11270,29.373408276011492,0,0,0,1719.15695443
1996,1015,7862,98.123366240524334,0,0,0,5742.93135747
1997,1016,1529,9.004582031621954,0,0,0,527.017146798
1998,1016,2917,17.17659270642946,0,0,0,1005.30583741
1999,1017,6389,4.2191673728263712,0,0,0,0.190538586499
2000,1018,1017,1.983675927343389,0,0,0,0.0895832693681
2001,1019,12450,29.364006170557744,0,0,0,6.71330730923
2002,1020,5963,10.990553228394015,0,0,0,2.51270078381
2003,1021,5466,4.9916295303127791,0,0,0,1.14120473944
2004,1021,9689,7.880676178377132,0,0,0,1.80170923145
2005,1021,14258,6.3207650525893078,0,0,0,369.939609845
2006,1022,7131,72.37139344981864,0,0,0,264.733035024
2007,1022,113,2.5181864759409418,0,0,0,147.383570608
2008,1022,10206,89.409235310494537,0,0,0,5232.913635
2009,1023,13441,7.8333662602209406,0,0,0,18.8000790245
2010,1023,7189,13.679901860339307,0,0,0,0.840493170299
2011,1024,11181,16.073739361680417,0,0,0,2.41106090425
2012,1024,5927,17.578880124713002,0,0,0,2.63683201871
2013,1025,7189,19.012127229089682,0,0,0,1.16810509696
2014,1025,6166,18.760397671399598,0,0,0,1.15263883293
2015,1026,9682,9.0434056507429919,0,0,0,0.0579071975792
2016,1027,2634,0.87370456389649453,0,0,0,3.19599291777
2017,1027,3675,8.7744809723396582,0,0,0,32.0968668398
2018,1028,2410,2.5336875962633165,0,0,0,0.0162238379994
2019,1029,8935,3.3247564517214623,0,0,0,0.498713467758
2020,1030,5984,13.609034188263099,0,0,0,2.04135512824
2021,1031,2006,107.83174848323191,0,0,0,6311.14028617
2022,1031,1485,72.422785723532229,0,0,0,4238.73643009
2023,1031,4944,71.235156254580929,0,0,0,4169.22725221
2024,1031,9467,107.72816291952327,0,0,0,6305.07766516
2025,1032,7833,9.6237843054136007,0,0,0,0.434612352698
2026,1032,1033,20.618254645203539,0,0,0,0.931125207662
2027,1033,13285,30.997602291955058,0,0,0,1190.30792801
2028,1033,1032,20.618254645203539,0,0,0,0.931125207662
2029,1033,8058,54.664256699906659,0,0,0,2.46865063252
2030,1033,11759,14.049445851487294,0,0,0,539.498720697
2031,1034,5635,34.811799814821548,0,0,0,0.222908696991
2032,1035,5571,11.423875739677749,0,0,0,41.788297173
2033,1036,12155,10.383750611800448,0,0,0,37.9835413326
2034,1037,352,26.960661795398398,0,0,0,0.172635888486
2035,1037,8095,18.060507958424726,0,0,0,66.0649582384
2036,1038,3291,10.624574493913657,0,0,0,0.0278658329736
2037,1039,1530,7.0390566935211041,0,0,0,0.0184618384694
2038,1040,13445,3.7154669406988985,0,0,0,0.228278288837
2039,1040,1041,3.8883107108785526,0,0,0,0.115209206248
2040,1041,1040,3.8883107108785526,0,0,0,0.115209206248
2041,1041,4125,1.1512022242284858,0,0,0,0.0341096955327
2042,1042,11618,15.370521833915657,0,0,0,2.30557827509
2043,1042,2332,41.893394625487403,0,0,0,2451.92250209
2044,1042,6469,7.5059542884802983,0,0,0,1.12589314327
2045,1043,8136,5.5754807120855974,0,0,0,214.098459344
2046,1043,12612,25.756096397214247,0,0,0,94.2152588833
2047,1043,11940,0.54190396242578787,0,0,0,20.8091121572
2048,1044,5690,2.873662536951854,0,0,0,168.188753877
2049,1044,9979,7.8393943876704686,0,0,0,458.821436498
2050,1045,391,18.777031940305772,0,0,0,45.0648766567
2051,1046,12478,107.48786229779435,0,0,0,6291.01343124
2052,1046,5233,37.508864850537229,0,0,0,2195.30621896
2053,1046,10230,51.046467997307253,0,0,0,2987.63050007
2054,1046,3352,141.45729782805989,0,0,0,8279.16512208
2055,1047,1185,37.202846826263269,0,0,0,0.238219171502
2056,1047,13590,28.873995421035389,0,0,0,105.620467932
2057,1048,7664,38.503954866708504,0,0,0,0.246550493051
2058,1048,6531,34.44322997788418,0,0,0,125.992610802
2059,1049,8315,2.4589827209928408,0,0,0,0.0157454839214
2060,1050,1397,17.80578434577734,0,0,0,65.133184621
2061,1051,8279,32.135351267740617,0,0,0,15.2345368973
2062,1052,13997,20.529572657456576,0,0,0,4.69354656092
2063,1052,11280,27.840146971426435,0,0,0,1629.41875279
2064,1052,5725,102.3250030412066,0,0,0,5988.84334215
2065,1052,4013,40.683838451632909,0,0,0,9.30128908359
2066,1053,813,25.434722730647842,0,0,0,1488.63489233
2067,1053,13086,8.345013278062039,0,0,0,488.414128757
2068,1053,14478,33.746833514359835,0,0,0,1975.12331497
2069,1054,10472,3.910592227415437,0,0,0,150.166741533
2070,1055,3224,1.3200802017499356,0,0,0,77.2612097961
2071,1055,2610,55.412442258086593,0,0,0,3243.16077231
2072,1056,13511,10.308930672862305,0,0,0,603.357625115
2073,1056,1934,4.9685905612241745,0,0,0,290.799996267
2074,1057,13862,26.888674850241841,0,0,0,6.14738794016
2075,1057,6440,82.128953662007419,0,0,0,7.69090521718
2076,1057,14505,81.134387637116305,0,0,0,18.5492427154
2077,1058,10779,34.942410234672167,0,0,0,2045.0976269
2078,1059,3175,1.4489423660357945,0,0,0,0.00380024498708
2079,1060,11717,6.6528618908478645,0,0,0,0.0425999455138
2080,1061,5238,2.0244338854052968,0,0,0,118.485385154
2081,1062,3791,7.9600030101875747,0,0,0,0.235851941043
2082,1062,11189,32.953887642352264,0,0,0,120.544627864
2083,1063,6264,8.5855158675726777,0,0,0,502.490183379
2084,1063,6880,36.045508324750621,0,0,0,2109.65938069
2085,1064,1354,23.612560514059894,0,0,0,1381.98799534
2086,1064,6828,90.335757664700068,0,0,0,13.5503636497
2087,1064,12014,41.731095515801947,0,0,0,6.25966432737
2088,1064,11641,36.210364396276823,0,0,0,2119.30802136
2089,1065,9320,1.0467118826927613,0,0,0,0.239303128188
2090,1065,5918,20.249515422992953,0,0,0,4.62951884385
2091,1066,6450,1.255058122506489,0,0,0,0.00803645235879
2092,1067,5108,0.87004129411204878,0,0,0,33.4095856939
2093,1067,13510,11.422708274142224,0,0,0,438.631997727
2094,1068,10429,1.2441881667087138,0,0,0,4.55121414434
2095,1068,6452,6.292384285885511,0,0,0,368.278549883
2096,1069,1952,12.926606398378784,0,0,0,756.564069041
2097,1069,7671,7.0146262047395016,0,0,0,410.54968185
2098,1070,6033,4.4439062015753326,0,0,0,260.09144664
2099,1071,1070,7.1416808915824861,0,0,0,417.985895804
2100,1072,10624,4.8096843129195754,0,0,0,1.0996077533
2101,1072,5667,15.547488882514736,0,0,0,1.45593311529
2102,1073,6965,2.2360137691123314,0,0,0,0.335402065367
2103,1073,8228,20.245827523744154,0,0,0,3.03687412856
2104,1073,8005,39.821034508805951,0,0,0,2330.6321066
2105,1074,7472,59.854499003944284,0,0,0,2298.41276175
2106,1074,509,30.19468474310154,0,0,0,1767.2243471
2107,1074,13924,72.012710042428466,0,0,0,4214.73565863
2108,1074,1170,57.570832668858351,0,0,0,2210.71997448
2109,1075,1301,1.7260858181695238,0,0,0,0.00452712898147
2110,1076,12239,5.7445409750450249,0,0,0,21.0134100596
2111,1077,11169,17.727904286979921,0,0,0,1037.57281606
2112,1077,1918,7.4055559688644248,0,0,0,284.373349204
2113,1077,11743,19.23003347313027,0,0,0,4.39644112326
2114,1078,14220,1.4608249682396091,0,0,0,85.4986721238
2115,1078,9319,59.583263028195567,0,0,0,2287.99730028
2116,1078,13678,48.133071362993391,0,0,0,2817.11620232
2117,1079,9379,4.1239291687652715,0,0,0,0.942827884949
2118,1079,6099,1.2426985368243859,0,0,0,72.7322417529
2119,1079,6100,1.028070939996049,0,0,0,60.1705899952
2120,1080,10710,67.368663532769759,0,0,0,246.433154212
2121,1080,14461,0.26805282197656216,0,0,0,10.2932283639
2122,1081,8102,3.7516885309028098,0,0,0,13.7235977354
2123,1082,5295,44.91443822909757,0,0,0,2628.73712543
2124,1083,6475,7.6524771451126208,0,0,0,27.9926004394
2125,1083,12106,9.526330556740346,0,0,0,34.8471168056
2126,1084,13378,0.71478873235514595,0,0,0,41.8349143765
2127,1084,915,87.404115287675424,0,0,0,5115.55864509
2128,1085,6857,4.8820074561583429,0,0,0,0.0312607198289
2129,1086,3943,108.46630077542711,0,0,0,6348.27914918
2130,1086,2127,100.3417753012708,0,0,0,5872.76965641
2131,1086,4507,35.0813266278724,0,0,0,2053.22807881
2132,1086,6504,58.32228439112032,0,0,0,3413.46703341
2133,1087,13363,22.915846370127067,0,0,0,0.0601030326216
2134,1088,3941,108.44520878672618,0,0,0,6347.04468436
2135,1088,6486,73.733534763676857,0,0,0,4315.4515088
2136,1088,13204,72.532783019672095,0,0,0,4245.17431482
2137,1088,13101,35.893470467131962,0,0,0,2100.76096012
2138,1089,1090,3.822568213514574,0,0,0,0.0100257236117
2139,1090,1092,5.1096819399081301,0,0,0,0.0134015290276
2140,1091,7656,3.8820253922239538,0,0,0,0.0101816662155
2141,1092,1091,2.3190823811685917,0,0,0,0.00608242356648
2142,1093,3602,0.90981449932974123,0,0,0,53.2493168332
2143,1093,4703,18.176760705186716,0,0,0,43.6242256924
2144,1094,4517,0.25678482673699543,0,0,0,15.0290159224
2145,1094,5570,82.197694276888825,0,0,0,4810.83898831
2146,1095,6847,6.2978852525771059,0,0,0,18.5571622148
2147,1095,1096,8.3798082714134363,0,0,0,24.6916949396
2148,1096,10300,1.1689815741911913,0,0,0,3.4444864948
2149,1097,6978,0.22642595960631712,0,0,0,0.667180028459
2150,1098,7486,23.160605996777292,0,0,0,1355.53615345
2151,1099,6260,12.230493696887132,0,0,0,0.0783149227569
2152,1100,6314,1.288528163077862,0,0,0,75.414542695
2153,1101,1722,4.3999032733177073,0,0,0,257.516058063
2154,1101,4261,67.946443979792079,0,0,0,3976.74660696
2155,1102,6967,15.573469580540449,0,0,0,56.9674241629
2156,1102,1105,6.4823581164883457,0,0,0,23.7123296442
2157,1103,8722,23.981145766293373,0,0,0,3.59717186494
2158,1103,5443,7.5355950973981773,0,0,0,1.13033926461
2159,1104,4569,9.2829309424222561,0,0,0,543.308258176
2160,1104,2409,11.9715126288697,0,0,0,700.664662321
2161,1105,1102,6.4823581164883457,0,0,0,23.7123296442
2162,1105,14379,11.440645170988269,0,0,0,41.8496394
2163,1106,8766,5.9951729481567844,0,0,0,0.0157239697568
2164,1107,1893,9.1537276946379453,0,0,0,2.09275896082
2165,1107,6757,11.182042748274752,0,0,0,654.458834833
2166,1108,7905,1.7193366601711664,0,0,0,0.00450942748109
2167,1109,13426,4.7708421421393075,0,0,0,11.4500211411
2168,1110,8732,13.529209276203153,0,0,0,1.26693281196
2169,1110,4090,30.454073321735429,0,0,0,2.85184920727
2170,1111,3461,7.2693865943096059,0,0,0,1.09040798915
2171,1111,4286,6.2492026254630968,0,0,0,1.42871573513
2172,1112,6652,16.206328219852459,0,0,0,948.51852407
2173,1112,10321,10.557302212042952,0,0,0,5.00494327089
2174,1112,8435,0.97068679184025664,0,0,0,56.8120298837
2175,1113,1116,1.4976223483535738,0,0,0,0.342391940639
2176,1114,5718,11.837386424510703,0,0,0,0.0310467617445
2177,1114,12521,23.393217669219382,0,0,0,85.5718981956
2178,1115,1114,8.763878204676482,0,0,0,0.0229856514623
2179,1116,181,7.5365555244643723,0,0,0,1.72303509933
2180,1117,3466,67.400307659757289,0,0,0,3944.78252421
2181,1118,300,24.763047892663103,0,0,0,0.73371993756
2182,1119,1118,2.000179310168317,0,0,0,0.0592645721531
2183,1120,12516,18.971284444490198,0,0,0,69.3965594677
2184,1121,9167,0.77080996066469121,0,0,0,45.113705974
2185,1121,9894,24.092518952390847,0,0,0,88.1299275808
2186,1122,3854,8.2842924012192398,0,0,0,30.303767357
2187,1123,13366,90.161708293079755,0,0,0,5276.95412049
2188,1123,10339,44.718830684304855,0,0,0,6.70782460265
2189,1123,9612,78.986035195657962,0,0,0,4622.86808644
2190,1123,6521,29.769942525329906,0,0,0,4.4654913788
2191,1124,12093,9.9853828022187603,0,0,0,2.28289501651
2192,1124,3380,83.308065772653634,0,0,0,4875.82643754
2193,1124,13649,56.310266568105668,0,0,0,12.8738606694
2194,1125,8168,2.7329603469525252,0,0,0,159.953783452
2195,1125,7179,101.34564997759091,0,0,0,5931.52409562
2196,1126,4307,86.009323826430233,0,0,0,314.62029749
2197,1126,2907,135.35502220301944,0,0,0,495.125824245
2198,1127,4207,2.214114111380868,0,0,0,0.00580711576238
2199,1128,6525,16.407903668201616,0,0,0,7.778561739
2200,1128,11329,29.861884616768531,0,0,0,1747.74633331
2201,1128,12881,15.943164179852761,0,0,0,7.55824079637
2202,1129,11791,6.7003379614606944,0,0,0,1.00505069422
2203,1130,6501,55.814454981129792,0,0,0,2143.27507128
2204,1130,4337,23.396669454841014,0,0,0,898.432107066
2205,1131,714,18.870791515252904,0,0,0,724.638394186
2206,1131,5067,85.645034277413359,0,0,0,3288.76931625
2207,1131,11227,71.797834584786585,0,0,0,10.7696751877
2208,1131,11114,65.505164093144487,0,0,0,9.82577461397
2209,1132,2351,1.0797140162513927,0,0,0,0.101109021732
2210,1132,8260,0.79302778031113119,0,0,0,0.0742625008723
2211,1132,2993,12.711603423223861,0,0,0,46.4987779542
2212,1133,13556,1.0262076755901131,0,0,0,60.0615374831
2213,1133,920,84.566219963167839,0,0,0,4949.46326259
2214,1133,14,68.525994681511662,0,0,0,4010.66635539
2215,1134,6344,51.510189272858504,0,0,0,3014.77102283
2216,1134,1448,9.9759962757348202,0,0,0,583.871752764
2217,1134,3713,10.231518545313095,0,0,0,598.826874166
2218,1135,9829,36.181106584671234,0,0,0,132.349726876
2219,1135,2913,26.501376695890219,0,0,0,0.169694970647
2220,1136,13023,7.2583822930446562,0,0,0,1.08875734396
2221,1136,10143,7.2309780190092363,0,0,0,1.08464670285
2222,1136,8155,18.741151714296816,0,0,0,1096.8758205
2223,1136,1143,55.697879658654465,0,0,0,3259.86675643
2224,1137,5349,25.607119978524178,0,0,0,1498.72490043
2225,1137,966,47.528852919364489,0,0,0,2781.75270859
2226,1138,1048,5.841475039787559,0,0,0,0.0374044317314
2227,1139,6502,40.396533045930084,0,0,0,2364.3146913
2228,1139,5469,121.22415916990998,0,0,0,7094.96679184
2229,1140,8894,6.0326159666490522,0,0,0,22.0671823197
2230,1140,9677,10.424707178480784,0,0,0,38.1333595921
2231,1141,6532,5.8867201534602538,0,0,0,2.79074140608
2232,1142,13780,1.6165988410725367,0,0,0,0.0478992249207
2233,1142,3127,46.81160712617995,0,0,0,1.38701058152
2234,1143,1136,55.697879658654472,0,0,0,3259.86675643
2235,1144,8492,34.526188861960939,0,0,0,126.296072655
2236,1145,8652,27.112562923984559,0,0,0,6.1985740567
2237,1145,363,72.343824658914414,0,0,0,16.5395118105
2238,1145,4083,71.942398135384622,0,0,0,16.4477361992
2239,1145,13045,72.018760164571617,0,0,0,16.4651943678
2240,1146,6094,30.473393641665584,0,0,0,1170.17831584
2241,1146,10858,51.08715969442094,0,0,0,2990.01209003
2242,1146,2547,81.992488025876554,0,0,0,4798.82874591
2243,1146,1558,30.09759321602078,0,0,0,1155.7475795
2244,1147,7238,67.607821242874763,0,0,0,3956.92780937
2245,1147,11561,8.3233561721798122,0,0,0,319.616877012
2246,1147,3159,29.974793790469217,0,0,0,1151.03208155
2247,1147,3109,41.001246561123594,0,0,0,2399.70716041
2248,1148,2908,10.955525962349421,0,0,0,2.50469272116
2249,1148,12760,6.9257011521298981,0,0,0,5.00426057157
2250,1149,10350,2.9945510146291285,0,0,0,175.264074016
2251,1149,948,1.1719128202690456,0,0,0,68.5893191561
2252,1150,6061,8.4870388139772484,0,0,0,1.2730558221
2253,1151,10697,10.115154105541279,0,0,0,0.0647698720985
2254,1152,349,52.936216958533166,0,0,0,25.0956880396
2255,1153,4188,3.9163292290839924,0,0,0,14.3258499464
2256,1154,10033,14.676306667956274,0,0,0,858.969937585
2257,1154,8873,52.386102998297616,0,0,0,3066.03620658
2258,1155,2708,52.93536670676319,0,0,0,3098.18332806
2259,1156,6598,13.295708029436749,0,0,0,3.03971376988
2260,1157,1158,5.5243120521731965,0,0,0,2.61893312103
